customer_id,gender,age,married,number_of_dependents,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label,cltv
1142-IHLOO,Female,36,No,0,No,0,51,Offer B,Yes,14.37,No,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,87.55,4475.9,0,0,732.87,5208.7699999999995,No,6021
4633-MKHYU,Female,23,No,0,No,0,9,Offer E,Yes,35.45,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,88.4,788.6,0,0,319.05,1107.65,No,2952
6257-RJOHI,Male,58,No,0,No,0,4,Offer E,Yes,1.88,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.8,202.3,0,0,7.52,209.82000000000002,No,4521
1545-JFUML,Male,50,Yes,0,Yes,5,71,None,Yes,44.06,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99,6994.6,0,40,3128.26,10162.86,No,5295
1353-GHZOS,Male,22,Yes,0,Yes,10,22,Offer D,Yes,6.03,No,Yes,DSL,51,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.75,1374.35,0,0,132.66,1507.01,No,3947
2587-EKXTS,Male,48,No,0,No,0,44,Offer B,Yes,44.45,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.5,4915.15,0,0,1955.8000000000002,6870.95,No,2827
5442-BXVND,Female,49,Yes,2,Yes,2,33,None,Yes,9.97,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.25,838.5,0,0,329.01000000000005,1167.51,No,5531
9753-OYLBX,Female,54,No,0,No,0,1,None,Yes,8.56,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0,0,8.56,29.060000000000002,No,4454
2364-UFROM,Male,47,No,0,No,0,30,None,Yes,32.41,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.4,2044.75,0,0,972.3,3017.05,No,3380
6656-JWRQX,Female,60,No,0,No,0,1,None,No,0,No,Yes,DSL,9,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,30.55,30.55,0,40,0,70.55,No,5565
6473-ULUHT,Male,22,Yes,2,Yes,5,16,Offer D,Yes,9.16,Yes,Yes,DSL,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.9,1398.25,0,0,146.56,1544.81,No,2269
7688-AWMDX,Male,21,Yes,0,Yes,5,71,None,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0,0,3430.72,7208.92,No,4957
2842-BCQGE,Male,39,No,0,No,0,43,Offer B,Yes,19.66,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,0,0,845.38,4006.78,No,4898
7244-QWYHG,Male,20,Yes,0,Yes,3,50,Offer B,No,0,No,Yes,DSL,73,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0,0,0,2188.45,No,5363
5312-UXESG,Female,43,No,0,No,0,41,Offer B,Yes,29.19,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.05,3990.6,0,0,1196.79,5187.389999999999,No,5614
2150-WLKUW,Female,27,Yes,0,Yes,4,40,Offer B,Yes,42.1,Yes,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.9,2635,0,0,1684,4319,No,2654
7159-FVYPK,Female,23,Yes,3,Yes,3,3,None,Yes,24.28,Yes,Yes,DSL,73,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.15,235,0,0,72.84,307.84000000000003,No,2301
7032-LMBHI,Female,42,No,0,No,0,37,None,Yes,37.18,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0,0,1375.66,3723.51,No,5255
6088-BXMRG,Female,59,Yes,1,Yes,2,32,None,Yes,24.04,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0,0,769.28,3858.88,No,3149
4821-SJHJV,Female,25,Yes,3,Yes,6,32,None,Yes,48.49,Yes,Yes,Fiber Optic,82,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.6,2901.8,0,0,1551.68,4453.4800000000005,No,4444
7346-MEDWM,Female,48,No,0,No,0,59,Offer B,Yes,31.23,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.25,4949.1,0,0,1842.57,6791.67,No,4094
1137-DGOWI,Female,53,Yes,0,Yes,7,30,None,Yes,17.33,No,Yes,DSL,13,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,70.25,2198.9,0,0,519.9,2718.8,No,5417
3812-LRZIR,Female,51,Yes,1,Yes,1,27,None,Yes,35.52,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.5,761.95,0,0,959.0400000000001,1720.9900000000002,No,2645
9483-GCPWE,Male,60,No,3,No,0,9,None,Yes,27.34,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,190.25,0,0,246.06,436.31,No,3444
4227-OJHAL,Female,47,Yes,2,Yes,8,68,None,Yes,20.15,Yes,Yes,DSL,16,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,73,5163,0,0,1370.1999999999998,6533.2,No,4156
9220-CXRSC,Female,56,Yes,2,Yes,10,69,None,Yes,39.07,Yes,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,4059.85,0,0,2695.83,6755.68,No,5266
4993-JCRGJ,Male,62,No,0,No,0,26,None,Yes,37.69,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.3,2281.6,0,0,979.9399999999999,3261.54,No,5471
9537-JALFH,Male,49,Yes,2,Yes,10,69,Offer A,Yes,28.19,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.9,1356.7,0,0,1945.1100000000001,3301.8100000000004,No,6058
6698-OXETB,Male,60,No,0,No,0,11,Offer D,Yes,49.8,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,231.45,0,0,547.8,779.25,No,5397
2103-ZRXFN,Male,19,No,0,No,0,1,None,Yes,24.66,Yes,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.75,50.75,0,0,24.66,75.41,No,3631
3724-BSCVH,Male,37,Yes,1,No,0,10,Offer D,Yes,37.59,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,242.4,0,0,375.90000000000003,618.3000000000001,No,4613
4877-TSOFF,Female,41,Yes,3,Yes,7,55,Offer B,Yes,16.16,Yes,Yes,DSL,29,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.75,4264.25,0,0,888.8,5153.05,No,4489
9209-NWPGU,Male,42,No,0,No,0,44,Offer B,Yes,34.98,No,Yes,Cable,2,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.4,2774.55,0,0,1539.12,4313.67,No,5827
7306-YDSOI,Male,32,Yes,1,Yes,4,69,Offer A,Yes,49.4,No,Yes,DSL,12,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,4069.9,0,0,3408.6,7478.5,No,4665
0655-YDGFJ,Male,34,No,0,No,0,29,Offer C,Yes,10.06,No,Yes,DSL,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.95,1323.7,0,0,291.74,1615.44,No,4825
8468-EHYJA,Female,32,Yes,0,No,0,57,Offer B,Yes,12.19,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,5497.05,0,0,694.8299999999999,6191.88,No,5106
6823-SIDFQ,Male,58,No,0,No,0,28,Offer C,Yes,40.39,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.25,534.7,0,0,1130.92,1665.6200000000001,No,5327
1097-FSPVW,Female,42,No,0,No,0,42,Offer B,Yes,32.16,No,Yes,DSL,8,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.55,2455.05,0,0,1350.7199999999998,3805.77,No,5387
8328-SKJNO,Male,61,No,1,No,0,23,None,No,0,No,Yes,DSL,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,0,0,0,947.4,No,5230
7010-ZMVBF,Female,39,Yes,2,Yes,8,18,None,Yes,14.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,357,0,0,262.8,619.8,No,2047
5201-CBWYG,Male,60,Yes,1,Yes,1,62,None,Yes,16.48,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.8,1476.25,0,0,1021.76,2498.01,No,5105
6352-GIGGQ,Male,19,No,0,No,0,67,Offer A,Yes,37.32,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,88.8,5903.15,0,0,2500.44,8403.59,No,4081
3635-QQRQD,Male,19,No,0,No,0,62,None,Yes,33.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.05,1201.65,0,0,2088.16,3289.81,No,4568
2897-DOVND,Male,31,No,0,No,0,2,None,Yes,11.19,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,0,10,22.38,179.03,No,3527
3082-YVEKW,Female,62,Yes,2,Yes,10,23,None,Yes,33.02,Yes,Yes,DSL,12,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,77.15,1759.4,0,0,759.46,2518.86,No,2572
0191-EQUUH,Female,32,No,3,No,0,25,Offer C,No,0,No,Yes,Cable,75,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0,0,0,844.45,No,2754
3489-HHPFY,Female,40,Yes,0,Yes,9,2,None,Yes,22.23,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0,0,44.46,178.51000000000002,No,2115
2926-JEJJC,Female,26,No,0,No,0,8,None,Yes,5.27,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,140.95,0,0,42.16,183.10999999999999,No,5066
4950-BDEUX,Male,47,No,0,No,0,35,Offer C,No,0,No,Yes,DSL,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.2,1701.65,0,0,0,1701.65,No,2782
5789-LDFXO,Male,60,No,0,No,0,24,Offer C,Yes,47.33,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.6,592.65,0,0,1135.92,1728.5700000000002,No,5448
0508-OOLTO,Female,33,Yes,1,Yes,5,2,None,Yes,29.03,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,135.75,0,0,58.06,193.81,No,3916
2984-TBYKU,Male,38,Yes,3,Yes,6,72,Offer A,Yes,32.22,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7732.65,0,0,2319.84,10052.49,No,6378
9822-WMWVG,Female,20,No,0,No,0,41,None,Yes,36.7,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.5,4282.4,0,0,1504.7,5787.0999999999995,No,4434
9040-KZVWO,Male,59,No,0,No,0,26,Offer C,Yes,39.63,No,Yes,Fiber Optic,29,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.5,2018.1,0,0,1030.38,3048.48,No,5184
1548-ARAGG,Female,28,Yes,3,Yes,9,4,None,Yes,35.2,Yes,Yes,DSL,52,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.5,224.85,0,0,140.8,365.65,No,5605
6339-RZCBJ,Male,45,No,0,No,0,48,None,Yes,3.59,No,Yes,DSL,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,78.9,3771.5,0,0,172.32,3943.82,No,4063
2522-AHJXR,Male,36,Yes,0,Yes,6,60,None,Yes,4.59,Yes,Yes,Fiber Optic,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.45,6572.85,0,0,275.4,6848.25,No,4350
0412-UCCNP,Male,20,No,0,No,0,55,None,Yes,12.28,No,Yes,DSL,48,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.2,3175.85,0,0,675.4,3851.25,No,5162
1816-FLZDK,Male,34,No,0,No,0,1,None,No,0,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,29.15,29.15,0,0,0,29.15,No,3923
7096-UCLNH,Male,30,No,0,No,0,1,None,Yes,11.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0,0,11.1,31.15,No,2313
4615-PIVVU,Female,33,No,0,No,0,42,None,Yes,34.76,No,Yes,Cable,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,66.5,2762.75,0,0,1459.9199999999998,4222.67,No,4668
8885-QSQBX,Female,45,No,0,No,0,1,None,Yes,10.83,No,Yes,DSL,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.55,49.55,0,0,10.83,60.379999999999995,No,5277
8617-ENBDS,Male,29,No,0,No,0,3,None,Yes,27.34,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.6,232.5,0,10,82.02,324.52,No,5510
9385-NXKDA,Female,53,Yes,0,Yes,7,72,Offer A,Yes,17.28,Yes,Yes,DSL,11,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.65,5919.35,0,0,1244.16,7163.51,No,4324
0430-IHCDJ,Male,40,No,0,No,0,15,None,Yes,11.75,Yes,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49,749.25,0,0,176.25,925.5,No,2597
6674-KVJHG,Female,50,No,0,No,0,11,None,Yes,1.87,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.2,245.15,0,0,20.57,265.72,No,4998
1814-DKOLC,Female,63,No,0,No,0,5,None,Yes,5.41,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,25.45,134.75,0,0,27.05,161.8,No,4855
9351-HXDMR,Male,37,Yes,0,Yes,6,72,Offer A,Yes,46.16,Yes,Yes,Fiber Optic,14,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.9,8240.85,0,0,3323.5199999999995,11564.369999999999,No,4938
3537-HPKQT,Female,20,Yes,0,Yes,3,55,None,Yes,23.45,Yes,Yes,Fiber Optic,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.75,4266.4,0,0,1289.75,5556.15,No,4621
2129-ALKBS,Female,49,Yes,4,Yes,5,40,None,Yes,49.22,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.2,1077.5,0,0,1968.8,3046.3,No,2211
5821-MMEIL,Female,43,Yes,0,Yes,6,57,None,Yes,44.86,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.9,1115.6,0,0,2557.02,3672.62,No,4408
6968-URWQU,Male,50,Yes,0,Yes,9,43,None,Yes,4.34,No,Yes,DSL,23,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,56.35,2391.15,0,0,186.62,2577.77,No,4928
4742-TXUEX,Female,24,Yes,3,Yes,1,47,None,Yes,2.56,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,890.5,0,0,120.32000000000001,1010.82,No,5829
9631-XEYKE,Male,28,No,0,No,0,3,None,Yes,29.74,Yes,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.4,137.25,0,0,89.22,226.47,No,4639
1335-MXCSE,Male,24,Yes,1,Yes,5,55,None,Yes,46.61,No,Yes,DSL,30,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,55.25,3119.9,0,0,2563.55,5683.450000000001,No,5821
8873-TMKGR,Male,40,No,0,No,0,29,Offer C,Yes,49.52,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.1,529.5,0,0,1436.0800000000002,1965.5800000000002,No,5880
8800-JOOCF,Female,56,No,1,No,0,12,None,Yes,17.85,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,966.55,0,0,214.20000000000002,1180.75,No,4621
1469-LBJQJ,Female,39,Yes,0,Yes,6,66,Offer A,Yes,42.23,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,6936.85,0,0,2787.18,9724.03,No,4016
0064-YIJGF,Male,60,Yes,3,Yes,7,27,Offer C,Yes,25.26,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,1929,0,0,682.0200000000001,2611.02,No,4994
2386-OWURY,Female,20,No,0,No,0,58,None,Yes,35.55,No,Yes,Fiber Optic,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,5817.7,0,0,2061.8999999999996,7879.5999999999995,No,6460
0310-VQXAM,Male,56,No,0,No,0,9,None,Yes,40.74,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0,0,366.66,545.46,No,2788
3453-RTHJQ,Male,59,No,0,No,0,6,Offer E,Yes,18.65,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,435,0,0,111.89999999999999,546.9,No,5741
6278-FEPBZ,Female,57,No,0,No,0,9,Offer E,Yes,2.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,186.15,0,0,23.400000000000002,209.55,No,5546
4280-DLSHD,Male,36,Yes,0,Yes,10,8,Offer E,Yes,19,No,Yes,Cable,8,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0,0,152,597.85,No,4099
1508-DFXCU,Male,32,No,0,No,0,12,None,Yes,11.04,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912,0,0,132.48,1044.48,No,2916
7868-BGSZA,Male,30,Yes,0,Yes,7,43,None,Yes,33.97,Yes,Yes,DSL,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,0,0,1460.71,5042.3099999999995,No,5888
2800-QQUSO,Male,48,No,0,No,0,42,None,Yes,25.69,Yes,Yes,Fiber Optic,13,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,0,0,1078.98,5301.93,No,3286
7973-DZRKH,Female,20,No,1,No,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0,0,1787.94,7717.99,No,6204
7698-YFGEZ,Male,55,No,0,No,0,1,Offer E,Yes,25.99,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,20,0,0,25.99,45.989999999999995,No,5650
9773-PEQBZ,Male,43,No,0,No,0,10,None,Yes,15.6,Yes,Yes,Fiber Optic,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.85,797.25,0,0,156,953.25,No,5739
7785-RDVIG,Female,53,Yes,2,Yes,5,3,None,Yes,10.13,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,54.7,0,0,30.39,85.09,No,5722
9602-WCXPI,Male,24,No,0,No,0,50,None,Yes,21.72,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,989.05,0,0,1086,2075.05,No,5249
2903-YYTBW,Male,48,Yes,2,Yes,1,1,None,Yes,41.1,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,0,0,41.1,85.65,No,3408
3620-MWJNE,Male,32,No,0,No,0,2,None,Yes,19.87,No,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0,0,39.74,127.03999999999999,No,5753
8573-JGCZW,Male,27,No,0,No,0,17,None,Yes,47.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.65,351.55,0,0,812.43,1163.98,No,4774
6837-HAEVO,Male,47,Yes,2,Yes,9,69,Offer A,Yes,22.49,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105,7297.75,0,0,1551.81,8849.56,No,5436
6701-YVNQG,Male,63,Yes,0,Yes,4,72,Offer A,Yes,47.66,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,0,0,3431.5199999999995,9733.22,No,5764
9504-YAZWB,Female,28,No,0,No,0,53,None,Yes,28.46,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1048.45,0,0,1508.38,2556.83,No,4218
8819-ZBYNA,Female,51,Yes,0,Yes,6,58,None,Yes,37.15,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,0,0,2154.7,8548.349999999999,No,4935
6174-NRBTZ,Male,44,No,0,No,0,46,None,No,0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0,0,0,1489.3,No,5646
6137-NICCO,Female,39,Yes,2,Yes,7,6,None,Yes,41.29,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0,0,247.74,766.49,No,3083
9065-ZCPQX,Male,24,Yes,0,Yes,2,72,Offer A,Yes,39.61,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,0,0,2851.92,8615.07,No,5091
6402-EJMWF,Male,33,No,0,No,0,4,None,Yes,21.03,No,Yes,DSL,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,0,0,84.12,322.62,No,3684
3620-EHIMZ,Female,44,Yes,2,Yes,3,52,None,Yes,9.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1031.7,0,0,513.24,1544.94,No,5699
3213-VVOLG,Male,22,Yes,2,Yes,3,10,None,Yes,36.37,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,0,0,363.7,617.2,No,2299
6870-ECSHE,Female,23,No,0,No,0,2,None,Yes,46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,34.8,0,0,92,126.8,No,4196
8747-UDCOI,Female,29,Yes,0,Yes,7,65,Offer B,Yes,48.66,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1319.95,0,0,3162.8999999999996,4482.8499999999995,No,5076
4626-OZDTJ,Female,35,Yes,0,Yes,10,51,Offer B,Yes,25.45,Yes,Yes,DSL,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,0,0,1297.95,5248.8,No,5408
9169-BSVIN,Male,21,No,0,No,0,12,None,Yes,18.52,Yes,Yes,DSL,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0,0,222.24,1049.29,No,3521
8194-PEEBY,Female,38,Yes,3,Yes,1,24,Offer C,Yes,4.47,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,533.5,0,0,107.28,640.78,No,4158
6872-HXFNF,Female,27,Yes,0,Yes,1,64,Offer B,Yes,40.28,Yes,Yes,DSL,52,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,58.35,3756.45,0,0,2577.92,6334.37,No,5331
7714-YXSMB,Female,60,No,0,No,0,26,Offer C,Yes,25.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,0,0,667.16,3267.1099999999997,No,2921
8387-UGUSU,Female,57,Yes,1,Yes,3,15,None,Yes,37.9,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,284.3,0,0,568.5,852.8,No,3591
1194-HVAIF,Female,21,Yes,0,Yes,1,27,Offer C,Yes,18.42,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95,2462.55,0,0,497.34000000000003,2959.8900000000003,No,4235
1767-TGTKO,Female,30,Yes,2,No,0,8,Offer E,Yes,5.09,No,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.45,411.75,0,0,40.72,452.47,No,4651
8439-LTUGF,Male,51,No,0,No,0,10,Offer D,Yes,19.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20,198.6,0,0,191,389.6,No,4802
8805-JNRAZ,Female,44,No,0,No,0,2,Offer E,Yes,29.28,No,Yes,Cable,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,0,0,58.56,162.26,No,2342
6418-HNFED,Male,33,Yes,0,Yes,1,51,Offer B,Yes,40.34,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.25,4089.45,0,0,2057.34,6146.79,No,5340
